# event jet Delta kt z psi m2 multiplicity 
480 1 0.0433225 0.434461 0.0374305 0.0556812 25.4992 11
480 1 0.0271429 1.84331 0.263318 -2.38815 17.1433 9
480 1 0.0165389 0.513475 0.163407 1.26449 5.57162 8
480 1 0.0148955 0.6281 0.265282 -3.08181 3.4321 7
480 1 0.0106132 0.541435 0.436828 2.51337 1.39271 5
480 1 0.00571731 0.0617275 0.164156 -1.63422 0.248268 3
480 1 0.00327887 0.0647423 0.359177 1.71934 0.092111 2
480 2 0.245001 3.26288 0.117228 2.95568 248.535 37
480 2 0.187529 4.27819 0.227352 -1.13272 125.279 29
480 2 0.1454 0.741574 0.0657601 0.742532 24.5566 16
480 2 0.0950433 0.246427 0.0357804 -0.770228 9.29495 10
480 2 0.0786408 0.615655 0.112041 -1.88701 7.28694 8
480 2 0.0617108 0.0984324 0.0257077 0.731325 3.64617 7
480 2 0.0437869 0.536796 0.20279 2.03481 3.16003 5
480 2 0.0276103 0.358566 0.269463 -2.16015 1.53923 4
480 2 0.00743196 0.011068 0.0422982 2.57236 0.482691 2
480 3 0.23039 6.32343 0.45606 0.369655 81.7691 19
480 3 0.127458 1.98433 0.474641 3.01153 7.13496 7
480 3 0.0768266 0.43425 0.328011 1.50211 0.675661 3
480 3 0.0476736 0.255578 0.46292 -0.997689 0.154171 2
480 4 0.388691 0.995787 0.0488714 0.144152 91.2482 19
480 4 0.324038 0.712372 0.0440777 -1.17076 62.9018 16
480 4 0.262035 0.0192564 0.00154127 -3.05652 46.8256 13
480 4 0.175859 1.39118 0.16612 1.19174 46.5153 12
480 4 0.163731 0.609563 0.0937188 -2.17814 12.4592 8
480 4 0.11047 0.80164 0.201554 -1.35341 5.65692 7
480 4 0.100557 0.511734 0.176903 2.96488 2.40216 6
480 4 0.0638078 0.659595 0.436443 -2.43898 0.884451 5
480 4 0.0466817 0.147133 0.236109 0.819552 0.158277 3
480 4 0.0396442 0.142498 0.352483 1.85157 0.0673963 2
481 0 0.393228 0.242939 0.0030647 -0.868299 247.602 24
481 0 0.207998 0.28654 0.00685381 -0.0720256 227.632 23
481 0 0.199837 0.71442 0.0179089 -1.55363 211.476 22
481 0 0.173551 0.337503 0.00991808 3.0484 169.697 18
481 0 0.103319 0.225622 0.0112488 1.70275 85.6042 15
481 0 0.0738352 0.431499 0.0304454 -0.890184 77.4083 13
481 0 0.0420897 0.195358 0.0249395 1.83141 68.6779 12
481 0 0.0406146 0.198571 0.0269418 -0.347439 65.4131 10
481 0 0.0231864 1.50396 0.367311 -0.408453 62.2658 9
481 0 0.0221355 0.0613639 0.0248119 2.83386 35.3846 4
481 0 0.0131045 0.395389 0.276919 1.97117 0.674699 3
481 0 0.00640858 0.225674 0.446972 -1.54042 0.141819 2
481 1 0.207065 0.658212 0.0166233 -0.845465 91.5411 18
481 1 0.131264 0.125808 0.00509664 -2.6736 63.6267 17
481 1 0.109144 0.62457 0.030586 1.56241 60.2307 16
481 1 0.0675857 0.111533 0.00909871 0.909616 45.799 13
481 1 0.0505478 0.485821 0.0534777 -1.53417 41.9173 12
481 1 0.0346674 1.80918 0.306743 -2.93434 20.149 11
481 1 0.0184407 0.847772 0.389777 -0.962507 1.61334 6
481 1 0.0116974 0.129815 0.154192 2.50026 0.240315 3
481 1 0.00443627 0.131286 0.486129 -1.11275 0.0182196 2
481 2 0.387734 1.69053 0.0228591 -2.54745 387.421 30
481 2 0.281092 0.188171 0.00359148 -0.580781 158.848 24
481 2 0.173007 0.240878 0.0074963 0.90669 143.087 23
481 2 0.14549 0.516342 0.0192486 3.13023 133.926 21
481 2 0.12076 0.307508 0.0140809 -0.330875 73.8884 20
481 2 0.0725499 0.398731 0.0308237 2.25991 61.705 15
481 2 0.0539929 1.1263 0.120695 -0.0552449 27.4148 14
481 2 0.0372502 0.310564 0.054858 -2.86175 14.6093 10
481 2 0.0321944 0.625835 0.135332 -1.363 10.2322 8
481 2 0.0219618 0.753143 0.276102 0.717368 6.5586 7
481 2 0.0149763 0.0889457 0.0660537 -2.79023 3.08989 4
481 2 0.00808316 0.281256 0.414357 0.480471 2.78134 3
481 3 0.327108 0.17331 0.00429132 -0.948605 185.105 33
481 3 0.187098 1.05596 0.0459067 1.26736 169.577 31
481 3 0.154717 2.60505 0.143356 2.80712 126.05 24
481 3 0.133683 0.828944 0.061629 -1.48125 49.7525 15
481 3 0.12684 0.697534 0.0582215 0.160111 29.4024 12
481 3 0.0716994 1.35384 0.212193 -0.488308 13.4838 10
481 3 0.0549088 0.726298 0.188646 0.40111 4.46566 7
481 3 0.040273 0.356998 0.155813 -1.01822 1.70435 5
481 3 0.02526 0.579979 0.478034 -0.251297 0.750179 4
481 4 0.32622 1.52473 0.0542335 -2.43313 293.946 31
481 4 0.319751 0.362799 0.0139137 2.57119 234.29 25
481 4 0.248308 1.2991 0.0649847 0.650919 219.292 23
481 4 0.136176 0.588752 0.0574145 -2.55766 66.3554 18
481 4 0.118528 1.72094 0.204554 -1.44904 55.7543 16
481 4 0.112332 0.147928 0.0233229 2.10218 26.2103 9
481 4 0.0867746 0.555599 0.116093 1.01653 23.8816 8
481 4 0.0577886 0.0374279 0.0132856 2.03136 18.3182 6
481 4 0.0316773 0.712634 0.467686 -1.6542 1.87995 5
481 4 0.015351 0.0472521 0.120213 1.00354 0.175008 3
481 4 0.00795993 0.0313652 0.174915 2.09191 0.139593 2
481 5 0.393335 0.0379236 0.00225577 2.46401 60.4028 22
481 5 0.231763 2.96595 0.299343 2.29586 59.6306 21
481 5 0.188736 1.02362 0.181056 -1.6908 21.9295 14
481 5 0.15893 0.756803 0.193882 0.686564 11.8128 11
481 5 0.0868753 0.673056 0.391011 -0.403736 5.97713 7
481 5 0.0632233 0.221308 0.29003 2.42583 3.06436 4
481 5 0.0350282 0.126581 0.421692 -0.718205 2.09424 3
481 5 0.0192173 0.0469818 0.49331 -1.1258 0.0022672 2
481 6 0.364011 1.7495 0.151702 1.66437 54.815 29
481 6 0.311388 1.20295 0.143348 -0.821228 29.3241 25
481 6 0.224041 0.739094 0.142587 0.579185 15.207 20
481 6 0.181649 1.65148 0.457519 2.27647 8.56211 15
481 6 0.186447 0.377372 0.187386 -2.61761 1.46736 9
481 6 0.0701032 0.267568 0.434808 -1.17772 0.444339 6
481 6 0.0425723 0.0396561 0.187734 0.536755 0.138652 3
481 6 0.0289256 0.0125308 0.107484 -2.9034 0.0231287 2
481 7 0.373759 1.25108 0.12826 -2.27491 45.2128 24
481 7 0.373151 0.39778 0.0467653 2.48815 27.9056 20
481 7 0.238078 1.66694 0.321509 0.925704 18.8452 16
481 7 0.110355 0.510904 0.312918 -3.07406 1.11239 6
481 7 0.0526709 0.13094 0.244552 1.80482 0.0950811 4
481 7 0.0452499 0.0896631 0.25799 0.611735 0.0317999 3
481 7 0.0320318 0.0477735 0.261694 2.09363 0.00643928 2
481 8 0.332223 3.21321 0.465828 -2.30215 35.223 17
481 8 0.250908 1.30943 0.469631 2.0925 8.3 11
481 8 0.17686 0.351877 0.336419 -3.00964 2.63286 7
481 8 0.123619 0.00585017 0.0120589 -1.52263 1.59272 5
481 8 0.0869269 0.0802932 0.238172 -2.28576 1.57107 4
481 8 0.0322391 0.00812736 0.0853247 1.40288 1.18945 2
482 0 0.226385 0.967426 0.0119761 -1.21526 319.528 19
482 0 0.184165 1.11827 0.0172185 -3.1003 157.751 14
482 0 0.17522 0.0125838 0.000207216 1.99698 63.8669 10
482 0 0.116826 0.712089 0.0175886 -0.0194325 63.0884 9
482 0 0.0585647 0.0507952 0.00254757 2.76365 33.098 8
482 0 0.055019 0.609946 0.0326452 -0.899228 32.0063 7
482 0 0.0213591 3.35756 0.47851 2.00553 20.2958 6
482 0 0.0165631 0.0280121 0.00987208 -0.399434 1.66335 4
482 0 0.0108083 0.223797 0.122069 0.561222 1.569 3
482 0 0.00345306 0.016872 0.0328105 0.574213 0.92113 2
482 1 0.35636 8.69529 0.0785459 1.00757 4067.97 68
482 1 0.278113 28.6974 0.359851 2.02766 2596.17 60
482 1 0.179149 1.51708 0.0461308 -1.84282 492.301 40
482 1 0.171712 6.67891 0.221645 2.76756 396.666 37
482 1 0.0888778 0.407009 0.033525 -1.01101 147.903 23
482 1 0.0910945 3.85311 0.320174 0.506354 92.5034 20
482 1 0.0528818 2.14691 0.451948 -0.704315 16.0389 11
482 1 0.0543981 1.15362 0.43071 0.932379 5.06168 7
482 1 0.0441329 0.0608479 0.0491873 -1.89001 1.47565 5
482 1 0.0330665 0.254659 0.288933 -3.07297 1.33498 4
482 1 0.020111 0.167873 0.440414 -1.91477 0.835923 3
482 1 0.0176476 0.0772151 0.412528 -0.72479 0.423096 2
482 2 0.263512 0.814096 0.0106711 2.99044 173.779 19
482 2 0.16249 0.39028 0.00838487 0.273194 91.0871 15
482 2 0.128505 0.0606003 0.00166016 2.88505 70.189 14
482 2 0.0749115 1.12635 0.0530168 0.777027 67.8704 13
482 2 0.0287666 0.0358105 0.00463519 -1.91918 34.1637 10
482 2 0.0290337 1.0758 0.138603 -0.389 29.5587 9
482 2 0.0142034 0.362674 0.110882 0.0192063 13.7798 8
482 2 0.0106589 0.313495 0.143647 2.17116 10.9235 6
482 2 0.00325031 0.182051 0.319443 0.610665 8.80153 4
482 2 0.00259627 0.0462919 0.149422 -1.45106 5.90058 3
482 2 0.000921949 0.000461354 0.00493029 -2.09776 9.59212e-05 2
482 3 0.355136 3.93426 0.11616 -0.16866 336.12 35
482 3 0.174143 5.381 0.365986 -0.823074 143.991 26
482 3 0.19188 4.50088 0.437093 0.725242 46.9491 17
482 3 0.13972 1.64022 0.388493 1.93571 6.18891 8
482 3 0.0505038 0.0676841 0.0725217 0.353891 0.0918188 4
482 3 0.021752 0.122758 0.329267 1.14312 0.0308293 3
482 3 0.00168798 0.00723961 0.373076 -1.63564 8.80742e-05 2
482 4 0.388366 1.68621 0.0651429 1.35696 264.77 30
482 4 0.338035 0.293749 0.0139375 -2.72058 140.581 24
482 4 0.269579 1.04405 0.0628621 0.136229 130.52 22
482 4 0.211446 0.582135 0.0476484 2.61413 27.8628 16
482 4 0.17842 0.820555 0.0835722 -1.33827 19.6197 13
482 4 0.118478 0.276931 0.046343 -2.21534 10.0596 9
482 4 0.0968474 0.626754 0.134522 0.973643 3.71448 6
482 4 0.0395862 0.358953 0.217769 -2.30245 0.90078 5
482 4 0.032922 0.0939839 0.0876432 0.426991 0.272556 4
482 4 0.024424 0.335068 0.461612 -0.485517 0.164781 3
482 4 0.0181086 0.0922503 0.318379 2.15422 0.0182196 2
482 5 0.25439 0.683526 0.0865383 0.499664 111.15 19
482 5 0.224769 1.1544 0.181047 1.81013 95.4804 14
482 5 0.216711 0.171707 0.0340815 -0.328254 51.0071 11
482 5 0.16412 1.09877 0.297525 -2.59577 28.108 10
482 5 0.120636 0.221338 0.116072 1.60253 1.10854 5
482 5 0.0817537 0.31333 0.274269 -1.14872 0.632508 3
482 5 0.0495652 0.0497443 0.0989563 0.686938 0.218621 2
482 6 0.367925 0.27652 0.0340801 1.52544 53.0438 21
482 6 0.315368 2.12594 0.313777 0.469539 47.9068 18
482 6 0.272654 0.431712 0.107209 2.35586 21.177 10
482 6 0.15757 0.39214 0.188446 -2.71557 1.04209 6
482 6 0.0997097 0.172865 0.161698 2.42289 0.224883 5
482 6 0.0624501 0.0666238 0.118694 1.68568 0.0536462 3
482 6 0.0603228 0.041789 0.0874428 -2.93238 0.0182196 2
483 0 0.358324 0.471653 0.00349718 -2.20838 354.24 25
483 0 0.235582 0.615699 0.00696718 2.61226 283.825 24
483 0 0.0971688 0.203744 0.00562878 3.03028 100.619 22
483 0 0.0751924 0.626035 0.0224766 1.84602 89.3275 21
483 0 0.0614119 0.745278 0.0335154 -1.58742 38.539 17
483 0 0.0408378 0.228221 0.0159687 -2.93195 12.4199 13
483 0 0.0334017 0.380438 0.0330738 1.59009 8.52551 10
483 0 0.0150372 0.45232 0.090334 -3.11605 4.13227 8
483 0 0.00725949 0.48124 0.218849 1.00149 1.61271 6
483 0 0.00468593 0.0211937 0.0191146 -2.42002 0.423717 4
483 0 0.00375918 0.25166 0.288441 -0.310537 0.393009 3
483 0 0.000765261 0.0264293 0.209122 -1.76692 0.120422 2
483 1 0.286978 0.0682786 0.000791067 1.018 1310.69 38
483 1 0.261659 1.10056 0.0139922 2.41066 1303.42 35
483 1 0.207491 17.605 0.285076 -2.90757 1045.11 31
483 1 0.143484 0.075434 0.00247072 -0.935647 37.4311 19
483 1 0.086178 0.195908 0.0107097 0.377858 35.0452 18
483 1 0.0623442 0.818938 0.0625533 -1.72205 24.1138 16
483 1 0.0474642 0.114688 0.0122742 -2.96459 11.6004 13
483 1 0.0353557 0.482117 0.0701268 0.440466 10.2726 10
483 1 0.0230747 1.05516 0.252896 2.24119 5.9524 8
483 1 0.0214312 0.215331 0.0743762 -0.689671 1.84167 6
483 1 0.0121608 0.646473 0.42513 3.02452 1.17056 5
483 1 0.00662061 0.172578 0.362618 1.29629 0.136634 2
483 2 0.347619 7.09784 0.172825 0.1363 491.83 33
483 2 0.311938 0.0467991 0.0015351 2.42837 154.968 19
483 2 0.164507 2.76224 0.171744 0.0542404 153.306 18
483 2 0.154632 0.275506 0.0220015 -1.18923 74.9281 14
483 2 0.154423 0.0355669 0.00290811 -2.36084 69.0855 13
483 2 0.114871 1.25142 0.137904 0.824216 68.4515 12
483 2 0.0661964 2.18361 0.48414 2.7224 42.9375 8
483 2 0.0612868 0.17355 0.0805649 -2.00524 17.894 4
483 2 0.0412385 0.479879 0.36001 0.216765 6.28889 3
483 2 0.0307405 0.25795 0.405636 -1.61274 2.19353 2
483 3 0.320657 1.2943 0.0417578 -2.00895 460.45 42
483 3 0.262719 1.75908 0.0721659 -0.547531 314.913 34
483 3 0.228106 1.79986 0.0914624 3.05777 168.693 25
483 3 0.157722 2.64602 0.214038 1.48367 101.99 20
483 3 0.0716119 1.34832 0.30559 2.07531 34.773 10
483 3 0.0548446 0.147405 0.0628152 0.521144 20.8935 8
483 3 0.0405089 0.13241 0.0815112 -2.41666 18.9206 6
483 3 0.0197852 0.21173 0.290545 -1.48706 0.141133 4
483 3 0.0109185 0.136999 0.480174 -0.564151 0.0224636 3
483 4 0.289727 0.723494 0.0304203 0.154901 258.445 26
483 4 0.27184 1.86396 0.0861501 -1.57416 226.502 24
483 4 0.224185 3.06402 0.187297 -2.74513 92.3054 21
483 4 0.19033 0.522568 0.0462885 2.05832 30.9622 16
483 4 0.138739 0.910359 0.115992 -1.42806 23.6945 14
483 4 0.0726567 1.28575 0.353819 -2.05435 4.62329 9
483 4 0.0583245 0.566488 0.300437 -0.399835 0.937088 5
483 4 0.0337123 0.0215985 0.0283283 -1.32168 0.0875465 4
483 4 0.0268979 0.071593 0.121119 2.1988 0.0695165 3
483 4 0.0127389 0.0291052 0.118296 -1.79966 0.0284074 2
484 0 0.0638897 0.64491 0.0216324 -1.30608 48.3133 15
484 0 0.0420615 0.759922 0.0395736 2.89841 27.9756 14
484 0 0.0369626 0.344509 0.0212564 0.648441 12.9676 12
484 0 0.0111184 0.293036 0.0614134 1.62097 6.44624 11
484 0 0.00834421 1.55372 0.462269 -0.594576 4.64928 9
484 0 0.00631728 0.211849 0.154824 -2.87663 0.715771 5
484 0 0.00474797 0.246152 0.283197 2.35015 0.291547 4
484 0 0.0033863 0.068984 0.155244 1.27815 0.0497452 3
484 1 0.341984 29.1222 0.191869 -0.292203 5389.84 45
484 1 0.279831 8.56969 0.085383 1.51955 963.254 19
484 1 0.0798175 0.41348 0.0157913 -1.54667 25.1193 9
484 1 0.0351648 0.073272 0.00645365 -1.48429 13.9155 7
484 1 0.0244915 0.846126 0.107695 0.142416 13.0044 6
484 1 0.0143493 0.133718 0.032555 3.06526 4.90264 4
484 1 0.0060522 0.280007 0.167067 -0.968129 3.65011 3
484 1 0.00217637 0.10708 0.213305 -0.666895 1.49962 2
484 2 0.331654 0.169337 0.00118247 1.87036 818.645 33
484 2 0.302806 0.29857 0.00228616 -1.06872 748.286 30
484 2 0.284807 1.40862 0.0114906 0.688511 698.771 29
484 2 0.215924 0.151943 0.00165381 2.66287 209.137 25
484 2 0.134425 0.948277 0.0166058 -2.17397 194.907 24
484 2 0.0487228 4.69752 0.230743 0.260855 113.064 21
484 2 0.0488796 0.262319 0.0166963 -0.989654 21.0797 14
484 2 0.0451167 0.37357 0.0261973 -2.51188 16.7424 13
484 2 0.015076 1.6321 0.351726 0.574263 10.5749 11
484 2 0.0127666 0.322534 0.126615 -2.52854 3.2996 8
484 2 0.0107018 0.381878 0.204759 -1.16033 2.07807 6
484 2 0.00583926 0.396717 0.490228 -0.510427 0.255595 5
484 2 0.00306593 0.0717714 0.33135 -1.68856 0.0129149 3
484 2 0.00173816 0.0404438 0.492564 -2.19146 0.00168509 2
484 3 0.311229 0.275098 0.0368601 2.45782 14.5743 12
484 3 0.241326 0.703105 0.125747 0.0899919 10.9431 10
484 3 0.214312 0.053589 0.0123442 1.25292 6.32533 8
484 3 0.210699 0.0242714 0.00575748 -2.39439 4.52616 7
484 3 0.100963 0.799956 0.397961 -2.55608 1.74525 6
484 3 0.00446688 0.00589472 0.110096 -2.59376 0.0221705 2
484 4 0.329799 2.91736 0.437358 1.64756 26.6565 15
484 4 0.259595 0.565613 0.190484 -3.02951 3.20006 8
484 4 0.223919 0.182763 0.0880228 0.575618 1.33639 6
484 4 0.157008 0.617699 0.46521 -1.44939 0.70062 5
484 4 0.0747705 0.0319114 0.0943679 -1.44063 0.0312918 2
485 0 0.266015 0.450614 0.00676112 0.103909 286.757 26
485 0 0.259761 0.874245 0.0135199 2.65194 229.937 22
485 0 0.115565 0.217028 0.00764716 0.639255 158.131 19
485 0 0.114147 0.616411 0.0221589 -1.37274 148.323 18
485 0 0.0410813 1.18148 0.120678 -0.534758 127.131 15
485 0 0.0295726 1.35764 0.219064 0.636875 101.044 14
485 0 0.0311712 1.27536 0.249997 1.92086 73.248 10
485 0 0.0269495 0.543278 0.164227 2.99672 51.217 8
485 0 0.00709229 0.14369 0.19748 -2.95491 1.10745 4
485 0 0.00482324 0.122557 0.308622 2.34019 0.821423 3
485 0 0.00201572 0.0564828 0.492261 -3.07979 0.544656 2
485 1 0.379623 2.48526 0.0369091 2.51329 1102.29 52
485 1 0.365098 3.20859 0.0513561 0.745163 850.379 44
485 1 0.180227 2.35104 0.0803472 1.89587 379.165 35
485 1 0.168334 0.738469 0.0293693 -3.05997 262.344 26
485 1 0.160173 1.9159 0.0824977 -1.33953 161.782 21
485 1 0.156259 0.267324 0.012859 0.763979 68.6854 16
485 1 0.109181 0.225954 0.0157569 -0.274167 62.3833 15
485 1 0.0679335 4.25765 0.484786 1.20737 56.9664 13
485 1 0.0644097 0.196011 0.0456844 -3.13145 17.7888 6
485 1 0.0403095 1.267 0.494428 -1.18478 15.8037 5
485 1 0.0159813 0.142777 0.277962 -0.0982715 0.15001 2
485 2 0.325577 5.98153 0.120989 -1.11777 521.22 31
485 2 0.308916 0.0527736 0.00127987 1.13363 201.039 25
485 2 0.2806 1.27871 0.0341619 -2.36684 198.379 23
485 2 0.123247 1.56706 0.0986828 -1.84541 48.7005 17
485 2 0.10285 0.776353 0.0649808 2.79719 22.2994 13
485 2 0.0513706 1.49761 0.268403 -1.29861 10.1414 9
485 2 0.0408717 0.400041 0.123162 0.354487 1.15999 3
485 2 0.00536646 0.057592 0.154011 1.1602 0.0182196 2
485 3 0.305347 8.46455 0.324399 2.64517 417.078 34
485 3 0.225395 1.50323 0.115501 -1.30929 88.2306 21
485 3 0.200662 2.77273 0.269841 -2.52041 52.0419 13
485 3 0.126245 0.480489 0.101791 -1.73717 14.5516 8
485 3 0.122273 1.15032 0.279791 -0.477617 11.0585 7
485 3 0.0973776 0.265458 0.112541 2.40894 2.33089 5
485 3 0.0488703 0.0499103 0.047508 1.12455 1.34545 3
485 3 0.0268595 0.103417 0.188032 -3.06515 1.23394 2
485 4 0.337259 0.482514 0.0412575 -0.531303 45.0158 19
485 4 0.270825 1.7879 0.198137 2.22718 36.9742 15
485 4 0.264432 0.15785 0.0223316 -2.53364 17.0688 13
485 4 0.154318 1.82387 0.451406 2.48846 14.7613 12
485 4 0.104497 0.365549 0.243546 1.54894 2.01624 6
485 4 0.0678584 0.174933 0.237207 -0.758237 0.348904 4
485 4 0.0554587 0.216545 0.470933 0.853385 0.0940582 2
485 5 0.284169 0.963666 0.103507 -1.64181 62.4732 17
485 5 0.20285 1.58358 0.264957 2.65631 46.9851 13
485 5 0.135134 0.417245 0.142559 -1.32515 1.91592 4
485 5 0.0329893 0.301283 0.491738 2.39191 0.612882 2
485 6 0.209332 0.107151 0.0184451 -0.0497479 25.6682 10
485 6 0.161751 0.512046 0.116192 -1.16265 23.5664 9
485 6 0.110066 0.451018 0.170031 -3.06369 18.9146 7
485 6 0.105274 0.672859 0.319539 1.64642 14.3534 5
485 6 0.0771543 0.462481 0.440233 0.75673 7.22018 4
485 7 0.375632 1.46874 0.156772 2.90293 80.5432 15
485 7 0.302204 0.32802 0.0515804 -2.1126 50.4781 12
485 7 0.246284 0.940082 0.191247 1.66623 43.7794 9
485 7 0.185157 0.248118 0.0829369 2.61198 22.2425 6
485 7 0.157258 0.416291 0.178548 0.961027 17.0342 5
485 7 0.0944767 0.372476 0.323692 1.84183 9.18966 3
485 7 0.0937648 0.245755 0.317925 0.394401 4.16376 2
486 0 0.396586 0.393854 0.00317565 -0.699511 2610.6 45
486 0 0.278988 31.26 0.358176 0.894276 2543.35 42
486 0 0.195039 0.47159 0.0120404 2.68035 218.89 21
486 0 0.176783 0.0920811 0.00262534 -1.17968 195.902 19
486 0 0.140961 0.548337 0.019658 1.83245 192.163 18
486 0 0.106195 0.00606405 0.000294357 -2.00135 168.23 15
486 0 0.072141 0.608003 0.0434541 -0.538256 168.055 14
486 0 0.0584935 0.403366 0.0371684 2.58121 23.7417 10
486 0 0.0532995 0.141228 0.0148329 1.0867 18.2965 9
486 0 0.0328665 0.21269 0.0367711 -0.355778 15.425 8
486 0 0.0258773 0.60434 0.137767 -1.50115 13.2061 7
486 0 0.013128 0.426229 0.222128 1.2655 9.30136 5
486 0 0.00579998 0.184832 0.280284 -2.561 4.4636 2
486 1 0.399442 1.3427 0.0180326 3.04091 388.149 28
486 1 0.354403 1.44918 0.0223313 1.05024 248.147 24
486 1 0.171802 0.495286 0.0161002 0.290173 138.926 21
486 1 0.154045 0.485559 0.0178907 -1.10278 117.245 19
486 1 0.126137 3.10485 0.142174 2.45065 97.2814 17
486 1 0.0800489 0.0653375 0.00549579 -2.16173 19.8943 9
486 1 0.0570084 0.0187673 0.00222884 -0.00419096 15.5076 8
486 1 0.0457892 0.558044 0.0826905 3.06929 15.3158 7
486 1 0.0366147 1.8163 0.366914 -1.50792 10.8811 6
486 1 0.0277739 0.0878467 0.0369538 1.64155 2.40968 3
486 1 0.0178056 0.433613 0.295433 0.541974 1.61926 2
486 2 0.303963 2.36749 0.252451 0.248093 31.9431 13
486 2 0.228012 0.472272 0.0897468 -0.979643 8.86888 10
486 2 0.135699 1.15739 0.405268 -0.449106 4.71456 7
486 2 0.0231895 0.0513993 0.177086 -1.68894 0.418468 2
486 3 0.383532 2.75633 0.284766 1.61853 50.276 13
486 3 0.185566 0.667048 0.198643 -2.85373 5.18667 7
486 3 0.138878 0.647175 0.321059 2.28847 1.73778 6
486 3 0.0942017 0.0148471 0.0159927 -0.378896 0.322079 4
486 3 0.0910971 0.0776554 0.0878989 -1.98081 0.30359 3
486 3 0.0516734 0.0441087 0.0965004 1.72245 0.0182196 2
487 0 0.340121 30.1348 0.157676 3.0936 6158.87 40
487 0 0.329552 0.598553 0.00383731 1.79779 1018.56 30
487 0 0.326044 1.13975 0.00741232 -0.700711 896.951 28
487 0 0.23086 0.0236652 0.000218984 -1.8152 709.617 26
487 0 0.145119 0.501228 0.00737957 -2.6168 706.891 25
487 0 0.0869707 16.5331 0.409052 -0.934526 635.4 24
487 0 0.0738517 0.936453 0.04617 -2.09135 110.46 12
487 0 0.0505372 0.723431 0.0546415 -2.86536 55.3959 10
487 0 0.0251782 0.820741 0.131615 -0.165007 8.51727 8
487 0 0.0187388 0.490907 0.121804 3.07578 3.40843 7
487 0 0.0102708 0.540948 0.278844 2.11187 1.14278 4
487 0 0.00574282 0.368302 0.470826 -2.28575 0.227966 3
487 1 0.358883 1.41346 0.0154029 1.89726 367.957 19
487 1 0.180862 0.0807089 0.00177249 -1.12751 130.929 14
487 1 0.148532 0.516826 0.0138453 1.65588 109.349 12
487 1 0.122252 0.44714 0.0147562 3.02992 67.5249 10
487 1 0.0426723 1.28303 0.123111 -2.87632 52.0914 9
487 1 0.0275483 0.376905 0.0638839 0.807507 29.1096 8
487 1 0.0169932 0.399856 0.117368 -0.48671 25.0157 7
487 1 0.0144476 1.02073 0.399257 0.786213 4.80039 5
487 1 0.0111024 0.353763 0.299736 -0.80685 0.613689 4
487 1 0.00870134 0.284505 0.439224 -2.0004 0.182433 2
487 2 0.352153 13.0386 0.273147 2.38272 1133.99 44
487 2 0.338514 0.30576 0.00916647 -2.07225 430.456 34
487 2 0.251809 1.61603 0.0656619 -0.737031 410.952 32
487 2 0.209869 5.17948 0.26987 0.962898 233.485 25
487 2 0.17182 3.6627 0.318624 2.47824 48.2132 15
487 2 0.108752 0.115131 0.0232214 -2.40595 9.36886 8
487 2 0.100546 1.43731 0.320722 2.70754 7.7868 7
487 2 0.0873338 0.757882 0.286601 -1.9053 2.27738 6
487 2 0.0435212 0.0384152 0.0408614 -2.95359 0.555077 5
487 2 0.0282256 0.0394774 0.0675045 1.18672 0.0445977 4
487 2 0.0153455 0.0869521 0.293277 1.86833 0.0182196 2
487 3 0.298096 0.302471 0.018131 -0.800444 98.4101 24
487 3 0.248327 0.606611 0.0444052 0.365862 84.8836 22
487 3 0.184136 0.782433 0.0807375 -2.87706 34.8426 19
487 3 0.163418 0.669819 0.0847172 -1.74411 19.996 12
487 3 0.103075 0.606739 0.132924 1.69742 12.9409 10
487 3 0.0965163 1.43329 0.386345 0.231467 8.14431 7
487 3 0.072919 0.112044 0.0651426 -1.72516 2.82094 5
487 3 0.0618239 0.411293 0.301572 -3.08231 2.18819 4
487 3 0.025575 0.102918 0.261177 2.49876 1.22103 2
488 0 0.258246 0.390399 0.00411103 2.83821 904.933 27
488 0 0.177098 0.065174 0.0010049 -2.43504 651.245 25
488 0 0.161524 0.223677 0.00378496 0.226118 173.493 24
488 0 0.147304 0.741531 0.0138108 -0.998357 154.623 23
488 0 0.0829884 1.13649 0.0380935 0.52638 111.262 21
488 0 0.0662565 0.577671 0.0252116 -3.05162 68.2854 17
488 0 0.0616815 0.45685 0.0219712 -1.13261 50.2857 14
488 0 0.0465063 0.93731 0.0611298 1.8389 38.0506 12
488 0 0.0306912 0.38292 0.040306 -1.11338 21.435 10
488 0 0.0220847 1.19034 0.18143 0.480472 17.2201 9
488 0 0.0137437 0.514825 0.154038 -0.785084 2.97918 6
488 0 0.0125277 0.486143 0.188628 -2.46281 1.15927 4
488 0 0.0016245 0.122841 0.453023 -2.22539 0.0182196 2
488 1 0.245883 0.143549 0.00194589 0.950835 194.116 27
488 1 0.19958 0.131089 0.00219351 -1.21493 182.958 25
488 1 0.162555 0.0550394 0.00113323 1.93075 174.731 24
488 1 0.0799908 1.66479 0.069727 -2.46549 171.859 23
488 1 0.06768 1.03728 0.0551946 -1.07744 86.1035 18
488 1 0.0328461 0.812024 0.0942284 3.12423 34.3731 15
488 1 0.0211157 0.395679 0.078852 2.32669 25.0758 13
488 1 0.0197204 0.379183 0.0878363 -2.54234 21.4065 11
488 1 0.0139787 0.502319 0.179961 -0.854312 17.962 10
488 1 0.0104821 0.231544 0.134901 1.83827 13.4888 7
