# event jet log1overDelta logkt z Delta kt
62 0 6.24546 -1.99521 0.297565 0.00193924 0.135985
63 0 0.951075 -1.19851 0.00282869 0.386325 0.301642
63 0 1.49322 1.47378 0.0705472 0.224648 4.36572
63 0 1.52869 1.71323 0.0998873 0.216819 5.54686
63 0 2.24016 1.7748 0.240368 0.106441 5.89909
64 0 1.23164 1.75963 0.069829 0.291813 5.81026
64 0 1.45641 2.23941 0.151831 0.233072 9.38779
64 0 2.22215 2.3262 0.419414 0.108376 10.239
64 0 2.21891 1.94137 0.48992 0.108728 6.96832
65 0 1.024 -1.82621 0.00170588 0.359154 0.161023
65 0 2.15453 2.60234 0.442888 0.115958 13.4952
65 0 2.9594 -4.44808 0.00154151 0.0518499 0.011701
66 0 1.19573 1.05515 0.0265535 0.302482 2.87242
66 0 2.5605 1.8559 0.237752 0.077266 6.39747
66 0 2.59395 2.25828 0.482097 0.074724 9.56663
67 0 1.07269 2.31073 0.119996 0.342088 10.0818
67 0 2.53374 2.04135 0.448767 0.0793613 7.70096
68 0 1.57709 1.67709 0.0551182 0.206575 5.34998
68 0 3.25671 1.09886 0.175477 0.0385149 3.00075
69 0 1.79908 2.66915 0.194846 0.16545 14.4277
69 0 2.83592 1.49029 0.209901 0.0586646 4.43836
69 0 3.47389 1.27077 0.403663 0.0309961 3.56361
70 0 0.95648 -3.36883 0.000664488 0.384243 0.0344298
70 0 1.03224 1.65525 0.108634 0.356207 5.23437
70 0 1.3503 2.1255 0.267623 0.259162 8.37708
70 0 1.80082 1.73717 0.387914 0.165163 5.68122
71 0 0.942834 -0.684642 0.00269366 0.389522 0.504271
71 0 1.07893 -0.00317151 0.00611688 0.339959 0.996834
71 0 1.35846 -4.0834 0.000137585 0.257057 0.0168501
71 0 2.05514 -6.98925 1.51078e-05 0.128075 0.000921738
71 0 2.39556 2.21433 0.210826 0.0911214 9.1553
71 0 2.4991 1.06504 0.0938614 0.0821592 2.90097
71 0 3.42562 0.868214 0.21486 0.0325291 2.38265
72 0 1.58932 2.01101 0.242579 0.204063 7.47087
72 0 2.01225 2.0108 0.488641 0.133687 7.46926
73 0 1.5638 -3.91721 0.000292191 0.209338 0.0198964
73 0 1.83697 1.29615 0.070511 0.159299 3.65521
73 0 2.54859 0.958826 0.110271 0.0781915 2.60863
73 0 2.79359 1.82145 0.375034 0.0612009 6.1808
73 0 4.05837 -0.000403082 0.343779 0.0172771 0.999597
74 0 1.67816 -1.74312 0.00109855 0.186717 0.174973
74 0 2.01729 -0.593353 0.00487425 0.133016 0.552472
74 0 2.35293 -1.30086 0.00337695 0.0950903 0.272298
74 0 2.5788 -0.0692912 0.0145527 0.0758647 0.933055
74 0 2.69727 -1.31586 0.00477951 0.0673894 0.268245
74 0 2.7756 -2.3784 0.00179483 0.0623122 0.0926985
74 0 2.86503 -0.37322 0.0146043 0.0569816 0.688514
74 0 3.18939 -0.853049 0.0126867 0.041197 0.426114
74 0 4.26429 -2.01908 0.0117305 0.0140619 0.132778
74 0 4.58355 -1.46494 0.0284282 0.0102186 0.231091
74 0 4.66982 -1.1173 0.0451565 0.00937396 0.327161
74 0 5.26204 -1.57732 0.0539759 0.00518474 0.206527
74 0 5.6708 -0.812816 0.184434 0.00344511 0.443607
74 0 6.01755 -0.655284 0.374449 0.00243562 0.519295
74 0 7.50147 -2.41853 0.45271 0.00055227 0.0890525
75 0 1.56496 1.95654 0.0897134 0.209097 7.07483
75 0 1.61873 2.75594 0.231074 0.198151 15.7358
75 0 1.72069 -2.23242 0.00226838 0.178944 0.107268
75 0 2.36892 -3.23073 0.00160202 0.0935816 0.0395288
76 0 1.02278 -1.30315 0.0017918 0.359593 0.271674
76 0 1.44576 -3.7765 0.000230995 0.235566 0.0229027
76 0 1.7017 2.64845 0.184037 0.182373 14.1321
76 0 3.20021 1.30398 0.263074 0.0407538 3.68393
76 0 3.27157 0.959022 0.27154 0.0379468 2.60914
77 0 0.925301 2.09295 0.0468108 0.396412 8.10883
77 0 1.73487 -3.37295 0.000466598 0.176424 0.0342884
77 0 1.8531 1.13955 0.0478895 0.156751 3.12535
77 0 1.9964 1.31554 0.0691964 0.135823 3.72677
77 0 2.10877 2.42073 0.251123 0.121387 11.254
77 0 2.95506 0.51338 0.116049 0.0520754 1.67093
78 0 0.974122 2.43133 0.132652 0.377524 11.374
78 0 1.12403 3.42083 0.47506 0.324966 30.5947
78 0 1.42812 1.90649 0.269787 0.23976 6.72943
78 0 1.77197 -2.95031 0.00405132 0.169998 0.0523234
78 0 3.43608 -4.78247 0.00343859 0.0321905 0.00837531
79 0 1.07348 1.25283 0.0209202 0.341816 3.50024
79 0 1.78541 1.83483 0.0779269 0.167728 6.26408
79 0 3.94814 -0.595112 0.0646947 0.0192906 0.551501
80 0 1.07797 1.75404 0.0555472 0.340287 5.77791
80 0 1.55173 1.80006 0.0987189 0.21188 6.05004
80 0 1.71352 1.73295 0.120291 0.180231 5.65733
80 0 2.14139 1.21686 0.125108 0.117492 3.37657
81 0 1.04142 2.15095 0.0536731 0.352954 8.59304
81 0 1.33096 2.1909 0.078851 0.264223 8.94327
81 0 1.70753 2.69494 0.205967 0.181314 14.8047
81 0 2.10077 2.80499 0.429015 0.122362 16.5269
81 0 2.42671 1.92387 0.431116 0.0883266 6.84743
82 0 2.76603 2.53515 0.453219 0.062911 12.6183
82 0 2.97344 1.54569 0.379134 0.051127 4.6912
83 0 1.12888 -1.68754 0.00153949 0.323395 0.184975
83 0 1.1352 -1.52558 0.00182428 0.321357 0.217494
83 0 1.61363 -4.58855 0.000137858 0.199163 0.0101676
83 0 2.4093 2.52519 0.375074 0.0898783 12.4933
83 0 3.30822 0.51996 0.198515 0.0365811 1.68196
84 0 1.12074 1.55656 0.155375 0.326038 4.74248
84 0 1.36464 1.72711 0.277955 0.255473 5.62439
84 0 2.04259 -3.19876 0.00550248 0.129692 0.0408128
85 0 0.963248 -1.45805 0.00165811 0.381651 0.232691
