# event jet log1overDelta logkt z Delta kt
133 0 3.14158 -0.0884493 0.422422 0.0432146 0.91535
133 0 3.92702 -1.54885 0.372396 0.0197022 0.212492
133 0 4.2347 -2.32075 0.372993 0.0144842 0.0982003
133 0 4.74198 -3.33865 0.357 0.00872133 0.0354848
134 0 0.935648 -0.573503 0.0217843 0.392332 0.563548
134 0 1.66684 -2.81352 0.00492529 0.188843 0.0599935
134 0 1.71648 -1.78585 0.0145344 0.179698 0.167655
134 0 1.79608 -3.02111 0.0046435 0.165948 0.0487472
135 0 1.15446 -2.14779 0.00698427 0.315229 0.116742
135 0 2.63239 -5.02289 0.00173933 0.0719061 0.00658546
136 0 0.91648 -0.554978 0.010022 0.399924 0.574085
136 0 0.994392 -2.3188 0.0018754 0.369948 0.0983912
136 0 1.07468 1.50122 0.0927423 0.341409 4.48717
136 0 1.58608 2.14394 0.322729 0.204727 8.53295
136 0 1.76413 0.85784 0.157042 0.171335 2.35806
136 0 1.95938 0.872585 0.229809 0.140946 2.39309
136 0 2.62879 0.287263 0.324371 0.0721658 1.33277
136 0 2.87779 -0.918107 0.184497 0.0562588 0.399274
136 0 3.27224 -2.81154 0.0505298 0.0379215 0.0601125
136 0 3.46049 -1.71635 0.192068 0.0314144 0.179721
138 0 0.94267 -2.74406 0.00360754 0.389586 0.0643087
138 0 1.00434 -0.628719 0.0319312 0.366286 0.533274
138 0 1.27919 -2.28289 0.00830133 0.278263 0.101989
139 0 1.77107 -2.46046 0.00770774 0.170151 0.0853957
140 0 0.996954 -1.99961 0.00399007 0.369002 0.135388
140 0 1.08013 -3.55118 0.000922542 0.339551 0.0286907
140 0 2.32157 1.21663 0.375583 0.098119 3.37581
142 0 1.51498 -3.64985 0.0017566 0.219812 0.025995
142 0 2.03835 -5.88932 0.000316332 0.130244 0.00276886
143 0 1.02761 -0.383358 0.0254003 0.357862 0.681569
143 0 2.03173 0.0719893 0.112164 0.131108 1.07464
143 0 2.4534 -0.879373 0.0743765 0.0860007 0.415043
143 0 2.72344 0.174802 0.301929 0.0656485 1.19101
143 0 2.64889 0.335016 0.471199 0.0707295 1.39796
143 0 3.12575 -2.22893 0.110532 0.0439042 0.107643
145 0 0.989481 -2.03109 0.00388219 0.37177 0.131193
145 0 1.22393 -1.9582 0.00529942 0.294073 0.141112
145 0 1.25754 -1.31582 0.0104716 0.284352 0.268254
145 0 1.48045 -1.19647 0.014898 0.227536 0.302261
147 0 1.33206 -1.32867 0.0117147 0.263934 0.26483
