# event jet log1overDelta logkt z Delta kt
454 0 1.76305 -0.0866426 0.145611 0.171521 0.917005
454 0 2.73113 -0.777819 0.224717 0.0651457 0.459407
454 0 3.82161 -2.0415 0.243745 0.0218926 0.129833
455 0 0.953258 -2.80022 0.00482443 0.385483 0.0607969
455 0 1.4854 -0.930417 0.0535294 0.226413 0.394389
455 0 2.0691 -0.127988 0.226027 0.126299 0.879864
455 0 2.03336 0.296823 0.430601 0.130894 1.34558
455 0 2.22573 -1.35503 0.175621 0.107989 0.25794
455 0 2.62755 -1.40778 0.30203 0.0722556 0.244687
455 0 2.94946 -2.8206 0.145335 0.0523679 0.0595705
456 0 1.69416 0.186396 0.0736684 0.183753 1.2049
456 0 1.83125 -0.310265 0.0554747 0.160213 0.733253
456 0 2.28049 -0.376925 0.0861028 0.102234 0.685967
456 0 2.38082 -0.633355 0.0805731 0.0924745 0.530808
456 0 2.6227 0.676979 0.413796 0.0726068 1.96792
456 0 2.94504 -0.349077 0.349126 0.0526 0.705339
456 0 3.54476 -2.1073 0.168398 0.0288756 0.121565
457 0 0.92731 0.193752 0.0911114 0.395616 1.2138
457 0 1.27114 1.23954 0.39949 0.280512 3.45402
457 0 1.41615 -1.42635 0.0534429 0.242646 0.240185
457 0 1.62506 0.544238 0.498835 0.196899 1.72329
457 0 2.20567 -1.44318 0.243532 0.110177 0.236174
457 0 2.62983 -3.08872 0.0949135 0.072091 0.0455603
457 0 3.52126 -4.49802 0.0624765 0.0295623 0.011131
458 0 1.2772 0.441198 0.219542 0.278818 1.55457
458 0 1.43177 0.610812 0.386528 0.238886 1.84193
458 0 1.6888 -3.13621 0.0192177 0.184741 0.0434472
458 0 2.2342 -1.47895 0.177173 0.107077 0.227877
458 0 2.57356 -1.86622 0.205163 0.0762635 0.154707
459 0 1.06696 -0.953146 0.0176686 0.344053 0.385526
459 0 1.19781 -1.25114 0.0152089 0.301855 0.286178
459 0 1.60667 -0.398284 0.0544834 0.200554 0.671471
459 0 2.07515 0.575749 0.243507 0.125538 1.77846
459 0 2.67945 -0.586735 0.184199 0.0686005 0.55614
459 0 3.66089 -1.23551 0.31488 0.0257097 0.290688
459 0 4.14189 -2.70322 0.171336 0.0158929 0.0669893
459 0 4.28768 -2.27506 0.36706 0.0137367 0.102791
460 0 0.974978 0.144075 0.127475 0.377201 1.15497
460 0 1.23248 -0.179639 0.136718 0.291568 0.835572
460 0 1.92035 -1.16302 0.11772 0.146556 0.312541
460 0 2.26828 -0.978321 0.227268 0.10349 0.375942
462 0 0.923176 -2.11047 0.00710066 0.397255 0.12118
463 0 1.61529 -2.95472 0.00662938 0.198834 0.052093
464 0 1.0436 1.10782 0.196704 0.352183 3.02774
464 0 1.07589 -0.442867 0.0535029 0.340994 0.642193
464 0 1.76133 -1.00619 0.0638272 0.171817 0.365608
464 0 2.31664 -1.34711 0.0844607 0.0986045 0.259992
464 0 2.35666 -0.672729 0.18845 0.0947364 0.510314
464 0 3.2458 -1.48062 0.251864 0.0389374 0.227496
464 0 4.15969 -2.00281 0.498079 0.0156125 0.134956
466 0 1.08071 -0.423434 0.0350572 0.339353 0.654794
466 0 1.09345 -4.15811 0.000878706 0.33506 0.0156371
466 0 1.3044 -0.940579 0.0270913 0.271335 0.390402
466 0 1.44159 -0.558892 0.0467834 0.23655 0.571842
466 0 2.57976 0.139293 0.307743 0.0757921 1.14946
466 0 3.09242 -3.12482 0.0283773 0.0453918 0.0439449
466 0 3.02399 -0.458586 0.392323 0.048607 0.632177
466 0 3.40478 -1.34031 0.391216 0.033214 0.261763
467 0 1.09249 1.79807 0.261608 0.335379 6.03795
467 0 1.32677 -0.827518 0.0324128 0.265332 0.437133
467 0 1.95282 -1.21698 0.0424302 0.141873 0.296122
467 0 2.98681 -0.71768 0.205268 0.050448 0.487883
467 0 3.5231 -0.835161 0.392617 0.0295079 0.433805
468 0 0.942534 0.155106 0.107325 0.389639 1.16778
468 0 1.44629 -0.523572 0.100777 0.235443 0.592401
468 0 1.81233 -1.3549 0.0703448 0.163273 0.257973
468 0 2.36989 -0.786033 0.233257 0.0934907 0.455649
468 0 3.84473 -2.78573 0.179983 0.0213923 0.0616838
469 0 1.0158 0.233775 0.102017 0.362112 1.26336
469 0 1.20348 -1.08925 0.0364909 0.300148 0.336469
469 0 1.58097 -0.171816 0.138032 0.205776 0.842134
469 0 1.95746 0.48116 0.447209 0.141216 1.61795
469 0 2.03279 -0.343548 0.382381 0.13097 0.709249
469 0 2.86443 -1.84129 0.318047 0.0570159 0.158613
469 0 4.60857 -3.75038 0.395454 0.00996609 0.0235087
470 0 1.05862 -3.11005 0.00354132 0.346934 0.0445988
470 0 1.1989 -0.178557 0.076693 0.301527 0.836476
470 0 1.21243 -1.39511 0.0249201 0.297474 0.247807
470 0 1.98106 0.640066 0.421067 0.137923 1.89661
470 0 2.11138 -0.71714 0.213253 0.12107 0.488146
470 0 2.61271 -0.734138 0.439923 0.0733358 0.479919
471 0 1.68865 -0.728727 0.0418623 0.184768 0.482523
471 0 1.90826 -3.19759 0.00460822 0.148338 0.0408604
471 0 2.73662 -0.468501 0.16233 0.0647886 0.62594
471 0 3.53517 -1.20182 0.206847 0.0291539 0.300647
471 0 4.18475 -1.26662 0.468001 0.015226 0.281782
471 0 4.90378 -4.11924 0.104167 0.00741848 0.0162569
472 0 1.14122 -0.845674 0.0451389 0.31943 0.429268
472 0 1.43478 -0.444743 0.0945908 0.238168 0.640989
472 0 2.52722 -0.782107 0.222183 0.0798809 0.457441
473 0 1.29626 -0.0801633 0.0793985 0.273553 0.922966
473 0 1.32837 -0.680395 0.0488359 0.264908 0.506417
473 0 1.56468 -2.31792 0.0126423 0.209156 0.098478
473 0 2.12844 0.545106 0.393443 0.119023 1.72479
473 0 2.21468 -2.90599 0.022422 0.109189 0.0546949
473 0 2.23058 -3.43335 0.0137521 0.107466 0.0322788
473 0 2.30454 -2.12324 0.0556504 0.0998045 0.119643
474 0 0.950775 1.36756 0.397366 0.386441 3.92575
474 0 1.09043 -1.4278 0.0462585 0.336073 0.239837
474 0 1.60078 0.183217 0.403256 0.201739 1.20108
474 0 2.40892 -1.48413 0.285947 0.0899126 0.2267
475 0 1.01422 -0.292883 0.0585406 0.362687 0.746109
475 0 1.06908 -0.968105 0.0334277 0.343326 0.379802
475 0 1.4184 -2.70876 0.00860054 0.242101 0.0666192
475 0 1.79892 0.248132 0.243643 0.165477 1.28163
475 0 2.46049 -1.03951 0.172224 0.0853934 0.353627
475 0 2.55168 -0.506162 0.388315 0.0779505 0.602805
475 0 2.88509 -2.70579 0.0981994 0.0558496 0.0668173
475 0 3.34494 -1.77116 0.439132 0.0352624 0.170136
476 0 1.04239 -0.775339 0.0337248 0.352612 0.460548
476 0 1.1918 -1.40419 0.0215938 0.303675 0.245565
476 0 1.22232 -1.42902 0.0221821 0.294547 0.239543
476 0 1.93082 -0.209538 0.155968 0.145029 0.810959
476 0 1.92997 -0.670129 0.11636 0.145153 0.511643
476 0 2.05514 -1.33593 0.0766468 0.128074 0.262914
476 0 2.06936 -0.697325 0.159423 0.126267 0.497916
476 0 3.74946 -3.88175 0.0421356 0.0235305 0.0206146
478 0 1.08863 1.22233 0.404679 0.336676 3.39509
478 0 1.20524 0.514613 0.373817 0.29962 1.67299
478 0 1.7756 -2.67281 0.0435639 0.169382 0.069058
478 0 1.82919 -3.00393 0.0344979 0.160543 0.0495918
478 0 2.39653 -2.11524 0.153168 0.0910331 0.120604
478 0 2.63058 -1.88609 0.287429 0.0720366 0.151664
479 0 1.34371 -2.248 0.0137614 0.260875 0.10561
479 0 1.5365 0.787425 0.35075 0.215134 2.19773
479 0 2.06762 -0.585292 0.232566 0.126487 0.556943
479 0 2.23897 -0.414287 0.426722 0.106568 0.660812
479 0 2.69882 -1.62701 0.350446 0.0672847 0.196517
479 0 2.78675 -3.01855 0.14648 0.0616209 0.0488718
479 0 3.0544 -2.90819 0.250458 0.047151 0.0545746
479 0 4.82579 -4.48666 0.405244 0.00802022 0.0112582
480 0 1.06894 -4.54019 0.00067152 0.343372 0.0106713
480 0 1.38622 -1.01429 0.031348 0.250019 0.362661
480 0 1.53897 0.510162 0.172906 0.214602 1.66556
480 0 2.13133 -0.944225 0.0882407 0.11868 0.388981
480 0 2.24308 0.0708935 0.298562 0.106131 1.07347
480 0 3.09828 -0.655943 0.483874 0.0451269 0.518953
480 0 3.95846 -2.27206 0.440215 0.0190925 0.103099
482 0 1.09009 0.998407 0.0785771 0.336185 2.71395
482 0 1.49227 -0.912539 0.01886 0.224861 0.401503
482 0 1.84211 -1.37348 0.0171996 0.158482 0.253224
482 0 1.94571 -1.30816 0.0207212 0.142885 0.270318
482 0 2.59501 -1.4606 0.0347744 0.0746449 0.232096
482 0 3.41624 -0.227459 0.281052 0.0328357 0.796555
483 0 0.99356 -1.34622 0.0244709 0.370256 0.260222
483 0 0.98243 0.734784 0.197086 0.3744 2.08503
483 0 1.36066 -2.93528 0.00912772 0.256492 0.0531159
483 0 1.82518 -2.01598 0.0367394 0.161189 0.13319
483 0 1.99734 -1.27682 0.0948714 0.135695 0.278923
483 0 2.51556 -1.82247 0.101969 0.0808178 0.161626
483 0 2.57182 -0.449644 0.473883 0.0763967 0.637855
483 0 2.91182 -2.51863 0.159815 0.0543765 0.0805702
484 0 1.01798 0.0755708 0.037262 0.361324 1.0785
484 0 1.16037 -2.27927 0.00423484 0.313369 0.102359
484 0 1.74868 -0.572531 0.0421996 0.174003 0.564096
484 0 1.7506 -3.44105 0.00250657 0.173669 0.0320309
484 0 2.35726 0.270292 0.188561 0.0946795 1.31035
484 0 2.753 0.630681 0.494744 0.0637361 1.87889
484 0 2.92904 -0.240485 0.488625 0.0534484 0.786246
485 0 1.12173 -0.0998958 0.0889701 0.325715 0.904932
485 0 1.71075 -1.85157 0.03052 0.18073 0.15699
485 0 2.18845 -1.16095 0.10121 0.11209 0.313189
485 0 2.31601 0.129129 0.464724 0.0986664 1.13784
485 0 2.38253 -1.13771 0.261198 0.0923165 0.320551
485 0 4.66465 -3.7067 0.265371 0.00942256 0.0245584
486 0 10.4413 -9.37725 0.0486598 2.92015e-05 8.46275e-05
487 0 1.02113 -1.09718 0.0309263 0.360189 0.333811
487 0 1.13214 -0.28819 0.0797767 0.322343 0.749619
487 0 1.46374 -0.428786 0.104891 0.23137 0.651299
487 0 1.50221 0.816112 0.420536 0.222638 2.26169
487 0 2.12909 -0.302813 0.443624 0.118945 0.738737
487 0 2.53664 -1.88534 0.246117 0.0791317 0.151778
488 0 1.12863 -0.423909 0.0290338 0.323476 0.654483
488 0 1.84037 0.285076 0.123794 0.158759 1.32986
488 0 2.16646 -0.32096 0.106721 0.114583 0.725452
488 0 2.3844 0.0702282 0.219529 0.0921446 1.07275
488 0 3.51878 -0.684683 0.411078 0.0296357 0.50425
489 0 1.05515 0.636969 0.134973 0.34814 1.89074
489 0 1.09357 -2.13333 0.0101519 0.335019 0.118442
489 0 1.35172 0.701498 0.225084 0.258795 2.01677
489 0 1.64552 -0.309145 0.141673 0.192912 0.734074
489 0 1.92942 0.427912 0.457538 0.145233 1.53405
489 0 1.9452 -1.66406 0.105746 0.142958 0.189369
489 0 2.55836 -1.44954 0.270532 0.0774317 0.234679
489 0 3.27022 -2.80574 0.194685 0.037998 0.0604619
490 0 1.04589 -1.27267 0.0270951 0.35138 0.280082
490 0 1.90057 -2.06249 0.0297073 0.149483 0.127137
490 0 2.23701 -0.728173 0.162694 0.106777 0.48279
490 0 3.21905 -0.981225 0.402776 0.0399929 0.374852
490 0 4.61154 -3.21872 0.289696 0.00993651 0.0400064
491 0 1.17174 0.120201 0.0565345 0.309827 1.12772
491 0 1.63331 -3.95767 0.00161082 0.195282 0.0191076
491 0 1.96811 -2.86193 0.00674559 0.139721 0.0571584
491 0 2.80083 -2.0515 0.0351213 0.0607594 0.128541
491 0 3.07498 -1.082 0.126229 0.0461904 0.338916
491 0 3.4229 -0.618664 0.325149 0.0326176 0.538664
494 0 1.28454 -1.44249 0.0218335 0.276777 0.236339
494 0 1.41323 -0.614913 0.0579843 0.243356 0.540688
494 0 1.8334 -2.08083 0.0216267 0.159868 0.124826
494 0 2.06527 -1.12502 0.0724674 0.126784 0.324647
494 0 2.81395 -2.20009 0.0563722 0.0599677 0.110794
494 0 3.40234 -0.913591 0.389492 0.0332952 0.401081
494 0 3.74809 -3.08715 0.102563 0.0235627 0.0456318
495 0 0.946506 -1.1694 0.0203707 0.388095 0.310553
495 0 1.04822 -0.387679 0.0501925 0.350561 0.67863
495 0 1.40898 -0.691426 0.0558655 0.244392 0.500861
495 0 1.92288 0.12916 0.22469 0.146185 1.13787
495 0 2.04287 -0.611154 0.155677 0.129657 0.542724
495 0 2.45692 -3.89456 0.0104606 0.0856982 0.0203524
495 0 2.78115 -2.70694 0.0479398 0.0619674 0.0667405
495 0 2.85003 -2.62826 0.0583577 0.0578426 0.0722043
495 0 3.21007 -1.13611 0.394979 0.0403537 0.321066
496 0 1.82932 -0.213195 0.141308 0.160522 0.807999
496 0 1.88892 -2.46624 0.0183524 0.151235 0.0849035
496 0 2.0514 -1.20052 0.0779584 0.128555 0.301039
496 0 2.63766 -2.00368 0.0680631 0.0715287 0.134838
496 0 2.96621 -0.59525 0.414746 0.051498 0.551425
497 0 0.980991 -1.4587 0.016768 0.374939 0.232538
497 0 1.44174 -0.605253 0.0634289 0.236515 0.545937
497 0 1.58642 -2.7634 0.00904265 0.204657 0.0630772
497 0 2.20511 0.60897 0.493561 0.110238 1.83854
497 0 2.87996 -0.761958 0.485733 0.056137 0.466752
499 0 0.927013 0.357991 0.0985588 0.395734 1.43045
499 0 1.3589 -0.456933 0.0745033 0.256944 0.633223
499 0 1.56923 -0.115272 0.13945 0.208206 0.891123
499 0 1.96445 0.283277 0.357927 0.140233 1.32747
499 0 2.0571 -1.07062 0.157926 0.127825 0.342795
499 0 2.80914 -0.945744 0.450627 0.0602567 0.38839
499 0 3.13479 -3.27191 0.110945 0.0435089 0.0379339
499 0 5.36741 -6.12278 0.0672481 0.00466618 0.00219236
500 0 1.00291 -2.80032 0.00157973 0.366811 0.0607908
500 0 1.31804 -0.687332 0.0179382 0.26766 0.502916
500 0 1.36496 -0.572463 0.0214634 0.25539 0.564135
500 0 2.03473 1.13376 0.235989 0.130716 3.10731
500 0 2.08187 -0.12416 0.0919989 0.124697 0.883239
500 0 2.65477 0.859561 0.480286 0.070315 2.36212
500 0 2.91244 -1.28181 0.140472 0.0543428 0.277535
500 0 2.97455 -1.07125 0.214645 0.0510702 0.342581
500 0 4.2629 -2.73024 0.188662 0.0140814 0.0652039
501 0 1.36644 0.925929 0.470185 0.255014 2.52421
501 0 1.6953 -1.08585 0.164916 0.183544 0.337614
502 0 0.941665 -1.46026 0.0124649 0.389978 0.232176
502 0 1.6345 -0.537825 0.0634791 0.195049 0.584017
502 0 2.15877 -0.923475 0.0778225 0.115467 0.397137
502 0 2.57962 -0.477929 0.200703 0.0758025 0.620066
502 0 2.73003 -0.00873588 0.466431 0.0652173 0.991302
502 0 2.76486 -0.741401 0.434957 0.0629847 0.476446
502 0 3.45191 -2.57797 0.243837 0.0316849 0.0759279
502 0 3.92563 -3.6747 0.172944 0.0197298 0.025357
502 0 4.81749 -4.7939 0.166586 0.00808705 0.00828008
504 0 0.9378 -0.561267 0.0599028 0.391488 0.570486
504 0 1.34396 -1.12231 0.0545425 0.260811 0.325526
504 0 1.77857 -0.0484085 0.260675 0.168879 0.952745
504 0 2.0229 -1.14766 0.149833 0.132271 0.31738
504 0 2.35294 -1.03183 0.275055 0.0950894 0.356355
504 0 3.29859 -2.81816 0.163674 0.036935 0.0597159
505 0 0.969253 -0.685881 0.0250542 0.379366 0.503646
505 0 1.4655 -0.692583 0.041895 0.230962 0.500282
505 0 1.55809 0.030448 0.0986547 0.210537 1.03092
505 0 1.78135 -1.0089 0.0483925 0.168411 0.36462
505 0 2.07564 -0.336389 0.133605 0.125476 0.714345
505 0 2.36772 0.530464 0.49135 0.0936937 1.69972
505 0 2.48322 -1.62786 0.12521 0.0834744 0.19635
505 0 5.07507 -3.50413 0.292757 0.00625063 0.030073
506 0 0.935817 -0.767127 0.0366573 0.392265 0.464345
506 0 0.963304 -4.05872 0.00145463 0.38163 0.0172711
506 0 1.00505 -1.17803 0.0270414 0.366025 0.307883
506 0 1.60305 -0.897788 0.0668368 0.201282 0.40747
506 0 1.80121 -0.603606 0.117116 0.165098 0.546836
506 0 2.09968 0.0415219 0.340521 0.122496 1.0424
506 0 2.56781 -0.852938 0.337015 0.0767032 0.426161
507 0 0.922853 -2.43021 0.00397314 0.397383 0.088018
507 0 1.16218 -0.50915 0.0345928 0.312803 0.601006
507 0 1.25275 -0.819129 0.0287406 0.285718 0.440816
507 0 1.65198 -1.04916 0.0350417 0.19167 0.350233
507 0 2.00333 0.676287 0.289566 0.134885 1.96656
507 0 2.40132 -1.2052 0.0924554 0.0905981 0.299633
507 0 2.69684 -0.358148 0.319203 0.0674181 0.698969
507 0 3.13262 -1.40532 0.254385 0.0436036 0.245288
507 0 3.57463 -3.48539 0.0663093 0.0280257 0.0306418
508 0 1.87871 -1.56524 0.0214365 0.152788 0.209038
508 0 2.45302 -0.240768 0.146219 0.0860338 0.786024
508 0 4.06781 -0.953555 0.422077 0.0171148 0.385368
508 0 4.67204 -2.04267 0.449717 0.00935315 0.129682
509 0 1.0706 2.06168 0.363752 0.342804 7.8592
509 0 1.38163 1.26919 0.353104 0.251168 3.55798
509 0 1.65221 -1.13666 0.06446 0.191625 0.320889
509 0 2.45234 -0.671421 0.244214 0.0860916 0.510982
509 0 2.90581 -2.01425 0.132779 0.0547044 0.133421
510 0 1.16191 -0.699547 0.0178035 0.312889 0.49681
510 0 1.29317 -1.23899 0.012046 0.274401 0.289676
510 0 1.69438 -1.61311 0.0125264 0.183714 0.199268
510 0 1.78986 0.533797 0.119349 0.166983 1.7054
510 0 1.87127 -0.540297 0.05022 0.153928 0.582575
510 0 2.43694 0.793737 0.353355 0.087428 2.21165
510 0 4.35879 -2.14855 0.196957 0.0127939 0.116653
511 0 1.04821 1.35186 0.316454 0.350563 3.86461
511 0 1.07235 0.804151 0.271375 0.342202 2.2348
511 0 1.37885 -0.796753 0.101936 0.251868 0.45079
511 0 1.62863 0.318085 0.44388 0.196199 1.37449
511 0 2.15437 -0.718704 0.477997 0.115976 0.487384
512 0 1.1372 1.32708 0.336626 0.320716 3.77
512 0 1.93118 0.493875 0.486662 0.144977 1.63865
512 0 2.83179 -2.06193 0.181125 0.0589074 0.127208
513 0 0.982343 0.0270099 0.0126162 0.374433 1.02738
513 0 1.07291 -1.51786 0.00298403 0.34201 0.21918
513 0 1.34365 -0.371419 0.0123439 0.260891 0.689755
513 0 1.79587 0.304554 0.038611 0.165983 1.35602
513 0 1.84939 -0.510393 0.0187555 0.157333 0.600259
513 0 2.37073 1.90317 0.359474 0.0934125 6.7071
513 0 2.70421 -0.550888 0.0673221 0.0669231 0.576438
513 0 3.05887 0.226298 0.223858 0.0469408 1.25395
513 0 3.28656 -0.671982 0.14749 0.0373822 0.510695
513 0 4.46302 -1.8759 0.16832 0.0115275 0.153217
513 0 5.39981 -2.03547 0.440272 0.00451744 0.130619
513 0 5.92616 -3.59559 0.27976 0.00266871 0.0274446
515 0 1.02362 -4.603 0.000542447 0.359291 0.0100217
515 0 1.3707 -0.0611989 0.0720097 0.25393 0.940636
515 0 2.35865 -3.18384 0.00917805 0.0945478 0.0414262
515 0 2.8836 0.160061 0.443436 0.0559331 1.17358
515 0 4.20275 -2.64395 0.180489 0.0149543 0.0710801
516 0 0.942944 -2.5127 0.00430766 0.38948 0.0810489
516 0 1.79862 -0.81602 0.0555046 0.165528 0.442188
516 0 2.54574 -1.3448 0.0730946 0.0784149 0.260591
516 0 2.77464 -2.39025 0.0348509 0.0623721 0.0916072
516 0 4.07277 -3.18274 0.0598708 0.0170301 0.0414719
517 0 0.978589 -0.716546 0.0219989 0.375841 0.488436
517 0 0.990181 -0.533839 0.0272841 0.37151 0.58635
517 0 1.47949 -0.708826 0.0383829 0.227755 0.492222
517 0 1.56803 -0.411479 0.0587118 0.208455 0.662669
517 0 1.69607 -0.148238 0.0922068 0.183403 0.862226
517 0 2.09641 -0.942405 0.0684752 0.122896 0.389689
517 0 2.18119 -2.82512 0.0121755 0.112907 0.0593018
517 0 3.44979 -0.780339 0.338641 0.0317524 0.458251
517 0 3.63207 -2.18502 0.150807 0.0264614 0.112476
517 0 4.35727 -2.51852 0.262739 0.0128133 0.0805786
518 0 1.11881 -1.14834 0.0222995 0.326669 0.317162
518 0 1.2999 -3.40637 0.00285814 0.272558 0.0331614
518 0 2.00429 -2.44436 0.0151717 0.134755 0.0867815
518 0 2.08406 0.285034 0.255292 0.124424 1.32981
518 0 2.78443 -0.766154 0.241326 0.0617641 0.464797
518 0 2.75261 -0.754348 0.311753 0.0637609 0.470317
518 0 3.11138 -1.40816 0.337191 0.0445394 0.244594
519 0 1.34196 0.732698 0.154139 0.261334 2.08069
519 0 1.78622 -1.05294 0.0476374 0.167592 0.348911
519 0 2.84863 -1.14406 0.13212 0.0579239 0.318524
519 0 3.02889 -2.58435 0.0431786 0.0483693 0.0754452
519 0 3.42284 -0.685488 0.446842 0.0326195 0.503844
520 0 0.977591 2.21031 0.412487 0.376216 9.11858
520 0 1.62249 0.584995 0.263235 0.197406 1.79498
520 0 1.86445 -0.174211 0.212926 0.154981 0.840119
520 0 2.35241 -0.687375 0.26377 0.0951392 0.502894
520 0 2.51333 -0.928617 0.330494 0.0809982 0.3951
520 0 3.28119 -2.29184 0.272151 0.0375836 0.10108
521 0 1.15119 -2.50582 0.00694345 0.31626 0.0816085
521 0 1.37356 -1.65028 0.0205461 0.253203 0.191995
521 0 1.93241 -1.09867 0.0636817 0.144799 0.333315
521 0 2.19893 -1.37062 0.0676191 0.110922 0.253951
521 0 3.00603 -0.299071 0.474636 0.0494878 0.741507
522 0 1.07072 0.602243 0.247337 0.342763 1.82621
522 0 1.30964 0.348689 0.321433 0.269918 1.41721
522 0 1.78785 -0.243488 0.421235 0.167319 0.783889
522 0 2.59234 -3.18496 0.0858718 0.0748445 0.0413801
523 0 1.38483 1.03345 0.362116 0.250366 2.81075
523 0 1.30908 0.678637 0.368152 0.270068 1.97119
523 0 1.75793 -5.2219 0.00249897 0.172401 0.00539706
523 0 1.80352 -2.64494 0.0344874 0.164717 0.0710099
523 0 2.34715 -1.72528 0.154219 0.0956418 0.178124
523 0 2.29854 -0.83485 0.423135 0.100405 0.43394
523 0 2.74819 -2.53659 0.209693 0.0640435 0.0791359
524 0 1.09701 0.221825 0.106012 0.333868 1.24835
524 0 1.67273 -0.00192051 0.168243 0.187733 0.998081
524 0 2.00701 -1.66997 0.0532921 0.134389 0.188253
524 0 2.71523 -0.209668 0.492157 0.0661895 0.810854
524 0 3.231 -1.8511 0.314394 0.0395181 0.157064
524 0 3.3873 -2.41264 0.305762 0.0338 0.0895784
525 0 1.14079 -0.41335 0.0555532 0.319565 0.661431
525 0 1.50696 0.740589 0.268627 0.221583 2.09717
525 0 1.60213 0.0609988 0.204413 0.201466 1.0629
525 0 1.84735 -2.91113 0.0168055 0.157654 0.0544142
525 0 2.23551 -0.764443 0.215529 0.106938 0.465593
525 0 2.53005 -1.46251 0.183486 0.0796551 0.231653
525 0 2.82026 -1.05659 0.450642 0.0595902 0.347639
525 0 3.50137 -3.33277 0.166434 0.0301561 0.035694
526 0 1.30142 0.105744 0.188759 0.272145 1.11154
526 0 1.56882 -0.615293 0.147578 0.208291 0.540482
526 0 2.35891 -1.11999 0.230241 0.094523 0.326282
526 0 2.59401 -1.34159 0.303008 0.0747197 0.26143
526 0 2.98054 -2.32014 0.240495 0.0507656 0.0982595
529 0 1.07646 -0.0614995 0.0459713 0.340801 0.940353
529 0 1.88777 -0.699773 0.0572831 0.151409 0.496698
529 0 1.95998 -2.4767 0.0110482 0.140862 0.0840202
529 0 2.93233 -1.00651 0.128478 0.053273 0.365492
529 0 3.02382 -0.365772 0.306578 0.0486151 0.693661
529 0 4.02082 -3.39924 0.0576919 0.0179383 0.0333988
530 0 1.27986 -0.315632 0.061903 0.278076 0.729328
530 0 1.74842 -0.523532 0.0855435 0.174049 0.592425
530 0 2.22119 -2.24284 0.0268934 0.10848 0.106157
530 0 2.68156 -1.63414 0.0804837 0.0684561 0.195119
530 0 2.60511 0.12709 0.471862 0.073895 1.13552
530 0 4.06783 -2.4247 0.30067 0.0171146 0.0885051
531 0 1.50038 0.0992781 0.156926 0.223046 1.10437
531 0 2.4033 0.00797552 0.418944 0.0904189 1.00801
531 0 2.38075 -0.382936 0.476513 0.0924811 0.681857
531 0 2.74065 -4.47862 0.0217133 0.0645281 0.0113491
532 0 1.01097 -0.40738 0.0302801 0.363864 0.665391
532 0 1.16768 -1.49401 0.0123201 0.311087 0.224471
532 0 1.37668 -0.194592 0.0563688 0.252416 0.823171
532 0 1.5597 -3.15286 0.00372329 0.210199 0.0427298
532 0 1.6071 -1.98652 0.0125773 0.200468 0.137173
532 0 1.85 -1.82213 0.0191381 0.157238 0.161681
532 0 2.01724 0.367489 0.205996 0.133022 1.4441
532 0 2.20482 -0.367191 0.150054 0.11027 0.692678
532 0 2.8613 -2.10349 0.0599644 0.0571944 0.12203
532 0 2.87172 -0.801314 0.236964 0.0566014 0.448739
532 0 2.96379 -2.43054 0.0667661 0.0516229 0.0879889
532 0 3.50955 -1.24403 0.404424 0.0299103 0.288219
532 0 3.76199 -2.79905 0.184582 0.0232375 0.0608677
532 0 4.36086 -2.89317 0.374985 0.0127674 0.0554001
533 0 0.918366 -0.142261 0.0314838 0.399171 0.867395
533 0 1.12704 -0.969466 0.017512 0.32399 0.379286
533 0 1.36045 -2.80146 0.00360338 0.256546 0.0607215
533 0 1.71166 -0.0199757 0.0829357 0.180566 0.980222
533 0 2.21045 -2.49161 0.0125753 0.109651 0.0827765
533 0 2.66253 -1.07751 0.0823156 0.0697713 0.340443
533 0 3.05405 -1.00308 0.142922 0.0471675 0.366749
533 0 3.12707 -0.566627 0.277519 0.043846 0.567436
533 0 3.33139 -0.83359 0.36079 0.0357432 0.434486
533 0 4.09076 -2.06291 0.352789 0.0167265 0.127084
534 0 1.17376 -3.75467 0.00129347 0.309202 0.0234082
534 0 1.70008 -0.0673391 0.0874902 0.182669 0.934878
534 0 2.18022 -1.03637 0.0587994 0.113016 0.354739
535 0 1.12395 -0.650375 0.0273107 0.324992 0.52185
535 0 1.55495 -0.618931 0.0445485 0.211199 0.53852
535 0 1.57224 -0.68405 0.0444445 0.20758 0.504569
535 0 1.80475 -1.50496 0.0258172 0.164516 0.222025
535 0 2.64019 -0.0631867 0.258263 0.0713475 0.938768
535 0 2.97911 -1.27163 0.145933 0.0508381 0.280374
535 0 4.19438 -2.66208 0.143409 0.0150802 0.0698027
535 0 4.27594 -1.68793 0.481157 0.013899 0.184902
535 0 4.86312 -4.023 0.161492 0.00772633 0.0178992
536 0 1.1709 -3.31146 0.0018775 0.310088 0.036463
536 0 1.25274 0.673933 0.109514 0.285721 1.96194
536 0 1.43509 1.63874 0.387258 0.238094 5.14868
536 0 1.56872 0.0091453 0.141573 0.208312 1.00919
536 0 2.13172 -0.919729 0.114344 0.118633 0.398627
536 0 2.58893 -2.20287 0.0565266 0.0751003 0.110486
536 0 2.70883 -2.02135 0.0809874 0.0666148 0.132476
536 0 3.33997 -2.29521 0.125967 0.035438 0.10074
536 0 3.39904 -1.37188 0.384889 0.0334052 0.253629
536 0 3.7873 -2.19413 0.405393 0.0226567 0.111455
537 0 1.09555 0.161172 0.159646 0.334357 1.17489
537 0 1.4279 0.390788 0.332917 0.239813 1.47815
537 0 1.82497 -0.24903 0.390679 0.161223 0.779556
